block	gene	fisher	d_c	d_nc	nd_c	nd_nc	pymc3	logit	susie	varbvs
block440	gene_1677	1.0	0	1422	1	1663	0.034	0.03773	0.0	0.058051
block440	gene_1678	1.0	0	1422	1	1663	0.0345	0.03773	0.0	0.058051
block440	gene_1679	1.0	0	1422	1	1663	0.0315	0.03773	0.0	0.058051
block440	gene_1680	1.0	0	1422	1	1663	0.031	0.03773	0.0	0.05805
block440	gene_1681	1.0	0	1422	1	1663	0.0205	0.03773	0.0	0.05805
block440	gene_1682	1.0	0	1422	1	1663	0.038	0.03773	0.0	0.05805
block440	gene_1683	0.502914	0	1422	2	1662	0.032	0.031489	0.0	0.062216
block440	gene_1684	0.502914	0	1422	2	1662	0.03	0.031489	0.0	0.062216
block440	gene_1685	0.502914	0	1422	2	1662	0.028	0.031489	0.0	0.062216
block440	gene_1686	1.0	0	1422	1	1663	0.0325	0.03773	0.0	0.058215
block440	gene_1687	1.0	0	1422	1	1663	0.034	0.03773	0.0	0.058215
block440	gene_1688	1.0	0	1422	1	1663	0.0225	0.03773	0.0	0.058215
block440	gene_1689	1.0	0	1422	1	1663	0.034	0.03773	0.0	0.058215
block440	gene_1690	1.0	0	1422	1	1663	0.0315	0.03773	0.0	0.058215
block440	gene_1691	1.0	0	1422	1	1663	0.0285	0.03773	0.0	0.058215
block440	gene_1692	1.0	0	1422	1	1663	0.0325	0.03773	0.0	0.058215
block440	gene_1693	1.0	0	1422	1	1663	0.039	0.03773	0.0	0.058215
block440	gene_1694	1.0	0	1422	1	1663	0.038	0.03773	0.0	0.058215
block440	gene_1695	1.0	0	1422	1	1663	0.026	0.03773	0.0	0.058215
block441	gene_1696	0.460791	1	1421	0	1664	0.068	0.125	0.125	0.100334
block441	gene_1697	0.460791	1	1421	0	1664	0.0605	0.125	0.125	0.100334
block441	gene_1698	0.460791	1	1421	0	1664	0.068	0.125	0.125	0.100334
block441	gene_1699	0.460791	1	1421	0	1664	0.076	0.125	0.125	0.100334
block441	gene_1700	0.460791	1	1421	0	1664	0.064	0.125	0.125	0.100335
block441	gene_1701	0.460791	1	1421	0	1664	0.071	0.125	0.125	0.100335
block441	gene_1702	0.460791	1	1421	0	1664	0.079	0.125	0.125	0.100334
block441	gene_1703	0.460791	1	1421	0	1664	0.0715	0.125	0.125	0.100334
block442	gene_1704	0.25437	0	1422	3	1661	0.028	1.0	1.0	0.32731
block443	gene_1705	0.502066	11	1411	9	1655	0.647	1.0	0.0	0.160499
block444	gene_1706	1.0	0	1422	1	1663	0.022	0.25	0.0	0.137352
block444	gene_1707	1.0	0	1422	1	1663	0.03	0.25	0.0	0.137352
block444	gene_1708	1.0	0	1422	1	1663	0.032	0.25	0.0	0.137352
block444	gene_1709	1.0	0	1422	1	1663	0.0375	0.25	0.0	0.137352
block445	gene_1710	1.0	1	1421	1	1663	0.0475	1.0	0.0	0.2254
block446	gene_1711	0.226932	1	1421	5	1659	0.0235	0.021059	0.026459	0.053804
block446	gene_1712	0.165469	8	1414	17	1647	0.024	0.01802	0.025903	0.034896
block446	gene_1713	0.165469	8	1414	17	1647	0.0255	0.01802	0.025903	0.034894
block446	gene_1714	0.165469	8	1414	17	1647	0.028	0.01802	0.025903	0.034891
block446	gene_1715	0.165469	8	1414	17	1647	0.035	0.01802	0.025903	0.034888
block446	gene_1716	0.165469	8	1414	17	1647	0.0305	0.01802	0.025903	0.034885
block446	gene_1717	0.165469	8	1414	17	1647	0.03	0.01802	0.025903	0.034883
block446	gene_1718	0.165469	8	1414	17	1647	0.035	0.01802	0.025903	0.034881
block446	gene_1719	0.35906	11	1411	19	1645	0.045	0.013243	0.020373	0.024009
block446	gene_1720	0.692939	2	1420	4	1660	0.028	0.019645	0.017063	0.036265
block446	gene_1721	1.0	3	1419	4	1660	0.0385	0.020865	0.015534	0.031709
block446	gene_1722	1.0	3	1419	4	1660	0.0345	0.020865	0.015534	0.031709
block446	gene_1723	1.0	3	1419	4	1660	0.039	0.020865	0.015534	0.031709
block446	gene_1724	1.0	4	1418	4	1660	0.061	0.023934	0.015616	0.031095
block446	gene_1725	0.382268	1	1421	4	1660	0.0195	0.020403	0.02196	0.048724
block446	gene_1726	0.740703	5	1417	4	1660	0.0875	0.029203	0.016771	0.032492
block446	gene_1727	0.740703	5	1417	4	1660	0.1005	0.029203	0.016771	0.032492
block446	gene_1728	1.0	3	1419	4	1660	0.03	0.020865	0.015534	0.031859
block446	gene_1729	1.0	3	1419	4	1660	0.0325	0.020865	0.015534	0.031859
block446	gene_1730	0.740703	5	1417	4	1660	0.09	0.029203	0.016771	0.032492
block446	gene_1731	0.740703	5	1417	4	1660	0.105	0.029203	0.016771	0.032492
block446	gene_1732	0.740703	5	1417	4	1660	0.082	0.029203	0.016771	0.032492
block446	gene_1733	1.0	3	1419	4	1660	0.034	0.020865	0.015534	0.031859
block446	gene_1734	0.132648	1	1421	6	1658	0.0265	0.023162	0.032202	0.058743
block446	gene_1735	0.226932	1	1421	5	1659	0.0215	0.021059	0.026459	0.049236
block446	gene_1736	0.226932	1	1421	5	1659	0.0175	0.021059	0.026459	0.049235
block446	gene_1737	0.226932	1	1421	5	1659	0.017	0.021059	0.026459	0.049234
block446	gene_1738	0.226932	1	1421	5	1659	0.0215	0.021059	0.026459	0.049233
block446	gene_1739	0.226932	1	1421	5	1659	0.0335	0.021059	0.026459	0.049232
block446	gene_1740	0.226932	1	1421	5	1659	0.022	0.021059	0.026459	0.049231
block446	gene_1741	0.226932	1	1421	5	1659	0.0245	0.021059	0.026459	0.049231
block446	gene_1742	0.097727	3	1419	0	1664	0.205	0.131085	0.038178	0.070526
block446	gene_1743	0.129374	0	1422	4	1660	0.0215	0.024092	0.03729	0.067238
block446	gene_1744	0.129374	0	1422	4	1660	0.0265	0.024092	0.03729	0.067237
block446	gene_1745	0.129374	0	1422	4	1660	0.0275	0.024092	0.03729	0.067236
block446	gene_1746	0.129374	0	1422	4	1660	0.0295	0.024092	0.03729	0.067234
block446	gene_1747	0.129374	0	1422	4	1660	0.021	0.024092	0.03729	0.067233
block446	gene_1748	0.0767	1	1421	7	1657	0.021	0.026799	0.03944	0.069524
block446	gene_1749	0.0767	1	1421	7	1657	0.022	0.026799	0.03944	0.069522
block446	gene_1750	1.0	0	1422	1	1663	0.035	0.028658	0.019222	0.048628
block447	gene_1751	1.0	0	1422	1	1663	0.033	0.056262	0.0	0.060415
block447	gene_1752	1.0	1	1421	2	1662	0.042	0.049372	0.0	0.050096
block447	gene_1753	0.358807	11	1411	8	1656	0.315	0.065592	0.0	0.03997
block447	gene_1754	0.358807	11	1411	8	1656	0.292	0.065592	0.0	0.039968
block447	gene_1755	0.358807	11	1411	8	1656	0.2805	0.065592	0.0	0.039966
block447	gene_1756	1.0	11	1411	13	1651	0.038	0.025474	0.0	0.025048
block447	gene_1757	1.0	11	1411	13	1651	0.049	0.025474	0.0	0.025048
block447	gene_1758	0.709457	12	1410	17	1647	0.114	0.022091	0.0	0.025417
block447	gene_1759	0.709457	12	1410	17	1647	0.133	0.022091	0.0	0.025417
block447	gene_1760	0.467449	6	1416	11	1653	0.033	0.028713	0.0	0.038479
block447	gene_1761	0.692939	2	1420	4	1660	0.0345	0.038567	0.0	0.045245
block447	gene_1762	0.692939	2	1420	4	1660	0.028	0.038567	0.0	0.045245
block447	gene_1763	1.0	3	1419	4	1660	0.0385	0.040963	0.0	0.039244
block447	gene_1764	1.0	3	1419	4	1660	0.049	0.040963	0.0	0.039244
block447	gene_1765	1.0	3	1419	4	1660	0.0375	0.040963	0.0	0.039244
block447	gene_1766	1.0	3	1419	4	1660	0.039	0.040963	0.0	0.039244
block447	gene_1767	1.0	3	1419	4	1660	0.0375	0.040963	0.0	0.039244
block447	gene_1768	1.0	3	1419	4	1660	0.0455	0.040963	0.0	0.039244
block447	gene_1769	1.0	3	1419	3	1661	0.08	0.051571	0.0	0.041353
block447	gene_1770	1.0	3	1419	3	1661	0.0665	0.051571	0.0	0.041353
block447	gene_1771	1.0	3	1419	3	1661	0.053	0.051571	0.0	0.041353
block447	gene_1772	1.0	3	1419	3	1661	0.059	0.051571	0.0	0.041353
block447	gene_1773	1.0	2	1420	3	1661	0.036	0.04455	0.0	0.043534
block448	gene_1774	0.212248	2	1420	0	1664	0.064	0.030151	0.032878	0.065093
block448	gene_1775	0.212248	2	1420	0	1664	0.0685	0.030151	0.032878	0.065093
block448	gene_1776	0.212248	2	1420	0	1664	0.0605	0.030151	0.032878	0.065092
block448	gene_1777	0.097727	3	1419	0	1664	0.0855	0.046739	0.049224	0.072479
block448	gene_1778	0.097727	3	1419	0	1664	0.082	0.046739	0.049224	0.072479
block448	gene_1779	0.097727	3	1419	0	1664	0.0745	0.046739	0.049224	0.07248
block448	gene_1780	0.097727	3	1419	0	1664	0.0805	0.046739	0.049224	0.07248
block448	gene_1781	0.097727	3	1419	0	1664	0.0795	0.046739	0.049224	0.072481
block448	gene_1782	0.097727	3	1419	0	1664	0.0815	0.046739	0.049224	0.072482
block448	gene_1783	0.097727	3	1419	0	1664	0.0755	0.046739	0.049224	0.072484
block448	gene_1784	0.101057	5	1417	1	1663	0.1185	0.05054	0.046651	0.066516
block448	gene_1785	0.101057	5	1417	1	1663	0.1305	0.05054	0.046651	0.066519
block448	gene_1786	0.101057	5	1417	1	1663	0.1145	0.05054	0.046651	0.066522
block448	gene_1787	0.101057	5	1417	1	1663	0.1305	0.05054	0.046651	0.066525
block448	gene_1788	0.101057	5	1417	1	1663	0.1275	0.05054	0.046651	0.066529
block448	gene_1789	0.101057	5	1417	1	1663	0.114	0.05054	0.046651	0.066532
block448	gene_1790	0.101057	5	1417	1	1663	0.1265	0.05054	0.046651	0.066535
block448	gene_1791	0.101057	5	1417	1	1663	0.1085	0.05054	0.046651	0.066537
block448	gene_1792	0.101057	5	1417	1	1663	0.132	0.05054	0.046651	0.066539
block448	gene_1793	0.097727	3	1419	0	1664	0.077	0.046739	0.049224	0.072498
block448	gene_1794	0.212248	2	1420	0	1664	0.0585	0.030151	0.032878	0.065101
block448	gene_1795	0.212248	2	1420	0	1664	0.0675	0.030151	0.032878	0.065101
block448	gene_1796	0.460791	1	1421	0	1664	0.05	0.02047	0.021966	0.062334
block449	gene_1797	1.0	0	1422	1	1663	0.0325	0.1	0.0	0.08852
block449	gene_1798	1.0	0	1422	1	1663	0.0485	0.1	0.0	0.08852
block449	gene_1799	1.0	0	1422	1	1663	0.038	0.1	0.0	0.08852
block449	gene_1800	1.0	0	1422	1	1663	0.029	0.1	0.0	0.08852
block449	gene_1801	1.0	0	1422	1	1663	0.0265	0.1	0.0	0.088521
block449	gene_1802	1.0	0	1422	1	1663	0.028	0.1	0.0	0.088521
block449	gene_1803	1.0	0	1422	1	1663	0.032	0.1	0.0	0.088521
block449	gene_1804	1.0	0	1422	1	1663	0.0285	0.1	0.0	0.088521
block449	gene_1805	1.0	0	1422	1	1663	0.033	0.1	0.0	0.088521
block449	gene_1806	1.0	0	1422	1	1663	0.026	0.1	0.0	0.088521
block450	gene_1807	1.0	0	1422	1	1663	0.0325	0.111111	0.0	0.092924
block450	gene_1808	1.0	0	1422	1	1663	0.031	0.111111	0.0	0.092924
block450	gene_1809	1.0	0	1422	1	1663	0.03	0.111111	0.0	0.092924
block450	gene_1810	1.0	0	1422	1	1663	0.033	0.111111	0.0	0.092923
block450	gene_1811	1.0	0	1422	1	1663	0.0285	0.111111	0.0	0.092923
block450	gene_1812	1.0	0	1422	1	1663	0.0315	0.111111	0.0	0.092923
block450	gene_1813	1.0	0	1422	1	1663	0.0355	0.111111	0.0	0.092924
block450	gene_1814	1.0	0	1422	1	1663	0.025	0.111111	0.0	0.092924
block450	gene_1815	1.0	0	1422	1	1663	0.036	0.111111	0.0	0.092924
block451	gene_1816	0.597931	2	1420	1	1663	0.0755	0.146877	0.077605	0.075114
block451	gene_1817	0.597931	2	1420	1	1663	0.0805	0.146877	0.077605	0.075115
block451	gene_1818	0.597931	2	1420	1	1663	0.0885	0.146877	0.077605	0.075115
block451	gene_1819	0.692939	2	1420	4	1660	0.0325	0.064373	0.076687	0.059072
block451	gene_1820	0.692939	2	1420	4	1660	0.0365	0.064373	0.076687	0.059071
block451	gene_1821	0.316118	5	1417	11	1653	0.0255	0.054811	0.084994	0.056702
block451	gene_1822	0.316118	5	1417	11	1653	0.021	0.054811	0.084994	0.05648
block451	gene_1823	0.316118	5	1417	11	1653	0.0295	0.054811	0.084994	0.056477
block451	gene_1824	0.160049	3	1419	9	1655	0.0215	0.066445	0.091427	0.076481
block451	gene_1825	0.160049	3	1419	9	1655	0.027	0.066445	0.091427	0.076474
block451	gene_1826	0.160049	3	1419	9	1655	0.0235	0.066445	0.091427	0.07647
block451	gene_1827	0.382268	1	1421	4	1660	0.0235	0.066857	0.084549	0.075653
block452	gene_1828	1.0	0	1422	1	1663	0.0305	1.0	0.0	0.257938
block453	gene_1829	0.460791	1	1421	0	1664	0.085	1.0	1.0	0.264092
block454	gene_1830	0.460791	1	1421	0	1664	0.077	0.5	0.5	0.194803
block454	gene_1831	0.460791	1	1421	0	1664	0.0755	0.5	0.5	0.194803
block455	gene_1832	0.460791	1	1421	0	1664	0.069	0.404377	0.43378	0.198056
block455	gene_1833	0.212248	2	1420	0	1664	0.146	0.595623	0.56622	0.229069
block456	gene_1834	0.460791	1	1421	0	1664	0.085	1.0	1.0	0.264092
block457	gene_1835	0.460791	1	1421	0	1664	0.0625	0.07054	0.066746	0.075704
block457	gene_1836	0.460791	1	1421	0	1664	0.067	0.07054	0.066746	0.075704
block457	gene_1837	0.460791	1	1421	0	1664	0.0645	0.07054	0.066746	0.075704
block457	gene_1838	0.460791	1	1421	0	1664	0.0645	0.07054	0.066746	0.075704
block457	gene_1839	0.460791	1	1421	0	1664	0.0625	0.07054	0.066746	0.075703
block457	gene_1840	0.460791	1	1421	0	1664	0.062	0.07054	0.066746	0.075703
block457	gene_1841	0.460791	1	1421	0	1664	0.0705	0.07054	0.066746	0.075703
block457	gene_1842	0.460791	1	1421	0	1664	0.074	0.07054	0.066746	0.075703
block457	gene_1843	0.460791	1	1421	0	1664	0.0635	0.07054	0.066746	0.075703
block457	gene_1844	0.460791	1	1421	0	1664	0.067	0.07054	0.066746	0.075703
block457	gene_1845	0.460791	1	1421	0	1664	0.0555	0.07054	0.066746	0.075703
block457	gene_1846	1.0	1	1421	2	1662	0.0305	0.0309	0.062425	0.060705
block457	gene_1847	0.502066	11	1411	9	1655	0.367	0.030802	0.064378	0.040909
block457	gene_1848	0.308494	9	1413	6	1658	0.367	0.04868	0.066769	0.054856
block457	gene_1849	0.187578	4	1418	1	1663	0.164	0.113678	0.072226	0.094227
block458	gene_1850	1.0	1	1421	1	1663	0.05	0.08521	0.0	0.079725
block458	gene_1851	0.460791	1	1421	0	1664	0.0615	0.142994	0.0	0.096254
block458	gene_1852	0.460791	1	1421	0	1664	0.0785	0.142994	0.0	0.096254
block458	gene_1853	0.460791	1	1421	0	1664	0.0755	0.142994	0.0	0.096578
block458	gene_1854	1.0	1	1421	1	1663	0.0445	0.08521	0.0	0.07976
block458	gene_1855	1.0	1	1421	2	1662	0.0325	0.062639	0.0	0.07677
block458	gene_1856	1.0	3	1419	4	1660	0.0605	0.051971	0.0	0.060549
block458	gene_1857	0.460791	1	1421	0	1664	0.072	0.142994	0.0	0.096254
block458	gene_1858	0.460791	1	1421	0	1664	0.0705	0.142994	0.0	0.096254
block459	gene_1859	1.0	0	1422	1	1663	0.0305	1.0	0.0	0.257938
block460	gene_1860	0.460791	1	1421	0	1664	0.057	0.184542	0.196689	0.139507
block460	gene_1861	0.212248	2	1420	0	1664	0.1235	0.271819	0.26777	0.15788
block460	gene_1862	0.212248	2	1420	0	1664	0.113	0.271819	0.26777	0.157881
block460	gene_1863	0.212248	2	1420	0	1664	0.126	0.271819	0.26777	0.157882
block461	gene_1864	0.340361	3	1419	1	1663	0.131	0.091619	0.0	0.069271
block461	gene_1865	0.460791	1	1421	0	1664	0.0575	0.083758	0.0	0.069932
block461	gene_1866	0.212248	2	1420	0	1664	0.1285	0.123371	0.0	0.081827
block461	gene_1867	1.0	1	1421	1	1663	0.0315	0.049911	0.0	0.058655
block461	gene_1868	1.0	1	1421	1	1663	0.046	0.049911	0.0	0.058655
block461	gene_1869	1.0	1	1421	1	1663	0.038	0.049911	0.0	0.058655
block461	gene_1870	1.0	1	1421	1	1663	0.0385	0.049911	0.0	0.058655
block461	gene_1871	1.0	1	1421	1	1663	0.035	0.049911	0.0	0.058655
block461	gene_1872	1.0	1	1421	1	1663	0.0445	0.049911	0.0	0.058655
block461	gene_1873	1.0	1	1421	1	1663	0.0435	0.049911	0.0	0.058655
block461	gene_1874	1.0	1	1421	1	1663	0.037	0.049911	0.0	0.058655
block461	gene_1875	1.0	1	1421	1	1663	0.0435	0.049911	0.0	0.058655
block461	gene_1876	1.0	1	1421	1	1663	0.0415	0.049911	0.0	0.058655
block461	gene_1877	1.0	0	1422	1	1663	0.0295	0.041811	0.0	0.068753
block461	gene_1878	1.0	0	1422	1	1663	0.0285	0.041811	0.0	0.068752
block461	gene_1879	0.502914	0	1422	2	1662	0.031	0.034895	0.0	0.075817
block461	gene_1880	1.0	0	1422	1	1663	0.0295	0.041811	0.0	0.068151
block461	gene_1881	1.0	0	1422	1	1663	0.032	0.041811	0.0	0.068151
block462	gene_1882	1.0	0	1422	1	1663	0.0395	0.333333	0.0	0.156938
block462	gene_1883	1.0	0	1422	1	1663	0.031	0.333333	0.0	0.156937
block462	gene_1884	1.0	0	1422	1	1663	0.024	0.333333	0.0	0.156937
block463	gene_1885	1.0	1	1421	1	1663	0.0375	0.064829	0.0	0.076015
block463	gene_1886	1.0	1	1421	1	1663	0.0435	0.064829	0.0	0.076015
block463	gene_1887	0.460791	1	1421	0	1664	0.063	0.108793	0.0	0.090672
block463	gene_1888	0.460791	1	1421	0	1664	0.0765	0.108793	0.0	0.090672
block463	gene_1889	0.460791	1	1421	0	1664	0.066	0.108793	0.0	0.090672
block463	gene_1890	0.460791	1	1421	0	1664	0.06	0.108793	0.0	0.090672
block463	gene_1891	0.460791	1	1421	0	1664	0.0645	0.108793	0.0	0.090672
block463	gene_1892	0.460791	1	1421	0	1664	0.068	0.108793	0.0	0.090672
block463	gene_1893	0.460791	1	1421	0	1664	0.0695	0.108793	0.0	0.090672
block463	gene_1894	0.460791	1	1421	0	1664	0.0625	0.108793	0.0	0.090673
block464	gene_1895	0.629361	1	1421	3	1661	0.029	1.0	0.0	0.232954
block465	gene_1896	0.212248	2	1420	0	1664	0.1025	0.160242	0.0	0.102971
block465	gene_1897	0.597931	2	1420	1	1663	0.0725	0.084939	0.0	0.075523
block465	gene_1898	0.597931	2	1420	1	1663	0.0715	0.084939	0.0	0.075523
block465	gene_1899	0.597931	2	1420	1	1663	0.074	0.084939	0.0	0.075522
block465	gene_1900	0.597931	2	1420	1	1663	0.0615	0.084939	0.0	0.075522
block465	gene_1901	0.597931	2	1420	1	1663	0.0585	0.084939	0.0	0.075522
block465	gene_1902	0.597931	2	1420	1	1663	0.066	0.084939	0.0	0.075522
block465	gene_1903	0.597931	2	1420	1	1663	0.07	0.084939	0.0	0.075522
block465	gene_1904	0.597931	2	1420	1	1663	0.074	0.084939	0.0	0.075521
block465	gene_1905	0.212248	2	1420	0	1664	0.132	0.160242	0.0	0.102967
block466	gene_1906	0.029112	9	1413	2	1662	0.2575	0.25	0.25	0.201958
block466	gene_1907	0.029112	9	1413	2	1662	0.3265	0.25	0.25	0.201996
block466	gene_1908	0.029112	9	1413	2	1662	0.258	0.25	0.25	0.202041
block466	gene_1909	0.029112	9	1413	2	1662	0.323	0.25	0.25	0.202069
block467	gene_1910	1.0	0	1422	1	1663	0.027	0.5	0.0	0.190094
block467	gene_1911	1.0	0	1422	1	1663	0.0315	0.5	0.0	0.190094
block468	gene_1912	1.0	0	1422	1	1663	0.032	0.246994	0.330261	0.157859
block468	gene_1913	1.0	0	1422	1	1663	0.028	0.246994	0.330261	0.157859
block468	gene_1914	0.317106	6	1416	3	1661	0.4365	0.506012	0.339478	0.155574
block469	gene_1915	1.0	0	1422	1	1663	0.0305	1.0	0.0	0.257938
block470	gene_1916	0.460791	1	1421	0	1664	0.059	0.111111	0.111111	0.094945
block470	gene_1917	0.460791	1	1421	0	1664	0.061	0.111111	0.111111	0.094946
block470	gene_1918	0.460791	1	1421	0	1664	0.081	0.111111	0.111111	0.094946
block470	gene_1919	0.460791	1	1421	0	1664	0.0665	0.111111	0.111111	0.094946
block470	gene_1920	0.460791	1	1421	0	1664	0.067	0.111111	0.111111	0.094947
block470	gene_1921	0.460791	1	1421	0	1664	0.0645	0.111111	0.111111	0.094947
block470	gene_1922	0.460791	1	1421	0	1664	0.051	0.111111	0.111111	0.094946
block470	gene_1923	0.460791	1	1421	0	1664	0.0705	0.111111	0.111111	0.094946
block470	gene_1924	0.460791	1	1421	0	1664	0.0605	0.111111	0.111111	0.094946
block471	gene_1925	0.460791	1	1421	0	1664	0.077	0.5	0.5	0.194803
block471	gene_1926	0.460791	1	1421	0	1664	0.0755	0.5	0.5	0.194803
block472	gene_1927	0.761012	4	1418	6	1658	0.0485	0.291162	0.0	0.096921
block472	gene_1928	1.0	3	1419	4	1660	0.0545	0.354419	0.0	0.103624
block472	gene_1929	1.0	3	1419	4	1660	0.053	0.354419	0.0	0.103623
block473	gene_1930	0.460791	1	1421	0	1664	0.0795	1.0	1.0	0.264092
block474	gene_1931	1.0	0	1422	1	1663	0.027	0.1	0.0	0.08852
block474	gene_1932	1.0	0	1422	1	1663	0.0305	0.1	0.0	0.08852
block474	gene_1933	1.0	0	1422	1	1663	0.04	0.1	0.0	0.08852
block474	gene_1934	1.0	0	1422	1	1663	0.0375	0.1	0.0	0.08852
block474	gene_1935	1.0	0	1422	1	1663	0.04	0.1	0.0	0.08852
block474	gene_1936	1.0	0	1422	1	1663	0.0365	0.1	0.0	0.08852
block474	gene_1937	1.0	0	1422	1	1663	0.026	0.1	0.0	0.08852
block474	gene_1938	1.0	0	1422	1	1663	0.028	0.1	0.0	0.088521
block474	gene_1939	1.0	0	1422	1	1663	0.032	0.1	0.0	0.088521
block474	gene_1940	1.0	0	1422	1	1663	0.0375	0.1	0.0	0.088521
block475	gene_1941	0.460791	1	1421	0	1664	0.07	0.333333	0.333333	0.160784
block475	gene_1942	0.460791	1	1421	0	1664	0.0725	0.333333	0.333333	0.160784
block475	gene_1943	0.460791	1	1421	0	1664	0.0735	0.333333	0.333333	0.160785
block476	gene_1944	0.129374	0	1422	4	1660	0.022	0.023318	0.073371	0.093569
block476	gene_1945	0.129374	0	1422	4	1660	0.023	0.023318	0.073371	0.093574
block476	gene_1946	0.129374	0	1422	4	1660	0.024	0.023318	0.073371	0.093577
block476	gene_1947	0.502914	0	1422	2	1662	0.0265	0.02315	0.048109	0.068126
block476	gene_1948	0.502914	0	1422	2	1662	0.0305	0.02315	0.048109	0.068126
block476	gene_1949	0.502914	0	1422	2	1662	0.032	0.02315	0.048109	0.068126
block476	gene_1950	0.460791	1	1421	0	1664	0.0575	0.055566	0.042117	0.066139
block476	gene_1951	0.460791	1	1421	0	1664	0.061	0.055566	0.042117	0.066139
block476	gene_1952	0.460791	1	1421	0	1664	0.0465	0.055566	0.042117	0.066139
block476	gene_1953	0.460791	1	1421	0	1664	0.0565	0.055566	0.042117	0.066139
block476	gene_1954	0.460791	1	1421	0	1664	0.0665	0.055566	0.042117	0.066139
block476	gene_1955	0.460791	1	1421	0	1664	0.065	0.055566	0.042117	0.066139
block476	gene_1956	0.212248	2	1420	0	1664	0.1065	0.081846	0.056213	0.075226
block476	gene_1957	0.212248	2	1420	0	1664	0.1095	0.081846	0.056213	0.075227
block476	gene_1958	0.212248	2	1420	0	1664	0.1095	0.081846	0.056213	0.075227
block476	gene_1959	0.212248	2	1420	0	1664	0.111	0.081846	0.056213	0.075227
block476	gene_1960	0.460791	1	1421	0	1664	0.0445	0.055566	0.042117	0.06614
block476	gene_1961	1.0	1	1421	1	1663	0.04	0.033112	0.031658	0.056162
block476	gene_1962	0.460791	1	1421	0	1664	0.052	0.055566	0.042117	0.06614
block476	gene_1963	0.460791	1	1421	0	1664	0.064	0.055566	0.042117	0.06614
block477	gene_1964	0.460791	1	1421	0	1664	0.0835	0.5	0.5	0.194803
block477	gene_1965	0.460791	1	1421	0	1664	0.071	0.5	0.5	0.194803
block478	gene_1966	1.0	0	1422	1	1663	0.032	0.5	0.0	0.190094
block478	gene_1967	1.0	0	1422	1	1663	0.0405	0.5	0.0	0.190094
block479	gene_1968	1.0	0	1422	1	1663	0.0355	0.19974	0.331164	0.15671
block479	gene_1969	0.460791	1	1421	0	1664	0.0815	0.40013	0.334418	0.160763
block479	gene_1970	0.460791	1	1421	0	1664	0.086	0.40013	0.334418	0.160762
block480	gene_1971	0.460791	1	1421	0	1664	0.077	0.5	0.5	0.194803
block480	gene_1972	0.460791	1	1421	0	1664	0.0755	0.5	0.5	0.194803
block481	gene_1973	0.212248	2	1420	0	1664	0.1195	0.25	0.25	0.155806
block481	gene_1974	0.212248	2	1420	0	1664	0.128	0.25	0.25	0.155808
block481	gene_1975	0.212248	2	1420	0	1664	0.127	0.25	0.25	0.155809
block481	gene_1976	0.212248	2	1420	0	1664	0.1165	0.25	0.25	0.15581
block482	gene_1977	0.460791	1	1421	0	1664	0.085	1.0	1.0	0.264092
block483	gene_1978	0.597931	2	1420	1	1663	0.0905	1.0	0.0	0.231404
block484	gene_1979	1.0	0	1422	1	1663	0.0305	1.0	0.0	0.257938
block485	gene_1980	1.0	0	1422	1	1663	0.0395	0.333333	0.0	0.156938
block485	gene_1981	1.0	0	1422	1	1663	0.031	0.333333	0.0	0.156937
block485	gene_1982	1.0	0	1422	1	1663	0.024	0.333333	0.0	0.156937
block486	gene_1983	0.460791	1	1421	0	1664	0.0835	0.5	0.5	0.194803
block486	gene_1984	0.460791	1	1421	0	1664	0.071	0.5	0.5	0.194803
block487	gene_1985	0.657072	8	1414	12	1652	0.073	1.0	0.0	0.142222
block488	gene_1986	0.597931	2	1420	1	1663	0.0905	1.0	0.0	0.231404
block489	gene_1987	0.460791	1	1421	0	1664	0.085	1.0	1.0	0.264092
block490	gene_1988	1.0	0	1422	1	1663	0.0305	1.0	0.0	0.257938
block491	gene_1989	0.460791	1	1421	0	1664	0.0655	0.333333	0.333333	0.160784
block491	gene_1990	0.460791	1	1421	0	1664	0.067	0.333333	0.333333	0.160784
block491	gene_1991	0.460791	1	1421	0	1664	0.082	0.333333	0.333333	0.160785
block492	gene_1992	1.0	0	1422	1	1663	0.039	0.052536	0.032497	0.063886
block492	gene_1993	0.25437	0	1422	3	1661	0.027	0.041929	0.053232	0.071738
block492	gene_1994	0.25437	0	1422	3	1661	0.031	0.041929	0.053232	0.071739
block492	gene_1995	0.25437	0	1422	3	1661	0.032	0.041929	0.053232	0.07174
block492	gene_1996	0.25437	0	1422	3	1661	0.0235	0.041929	0.053232	0.071741
block492	gene_1997	0.129374	0	1422	4	1660	0.0205	0.044165	0.068146	0.082487
block492	gene_1998	0.129374	0	1422	4	1660	0.0165	0.044165	0.068146	0.082491
block492	gene_1999	0.129374	0	1422	4	1660	0.025	0.044165	0.068146	0.082493
block492	gene_2000	0.129374	0	1422	4	1660	0.0255	0.044165	0.068146	0.082495
block492	gene_2001	0.129374	0	1422	4	1660	0.022	0.044165	0.068146	0.082495
block492	gene_2002	0.129374	0	1422	4	1660	0.0195	0.044165	0.068146	0.082495
block492	gene_2003	0.25437	0	1422	3	1661	0.0275	0.041929	0.053232	0.072748
block492	gene_2004	1.0	0	1422	1	1663	0.0325	0.052536	0.032497	0.063887
block492	gene_2005	1.0	0	1422	1	1663	0.0395	0.052536	0.032497	0.063887
